Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST01088,27,Female,London,Desktop,Paid Search,1,No,Morning,20.715,3,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST01089,31,Female,Abu Dhabi,Mobile,Email,2,Yes,Morning,18.91,5,Apparel,Sports,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01090,32,Female,Mumbai,Mobile,Email,3,Yes,Night,12.98,3,Electronics,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01091,42,Male,Cairo,Tablet,Social Media,4,Yes,Morning,13.57,3,Apparel,None,Yes,Credit/Debit Card,3.0,Yes,None,Yes,100.23
CUST01092,30,Male,Riyadh,Tablet,Paid Search,3,Yes,Evening,140.42292520651506,30,Sports,Apparel,No,Cash on Delivery,,No,Product Page,No,
CUST01093,38,Other,Riyadh,Mobile,Organic,2,Yes,Night,42.13,7,Home & Kitchen,Grocery,Yes,Credit/Debit Card,2.0,Yes,None,Yes,93.15
CUST01094,50,Female,Dubai,Desktop,Social Media,1,No,Evening,7.64,3,Apparel,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01095,44,Female,Dubai,Desktop,Social Media,2,Yes,Afternoon,12.82,4,Electronics,Books,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01096,35,Male,Dubai,Mobile,Organic,3,Yes,Night,13.96,5,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST01097,20,Female,Kuwait City,Mobile,Social Media,2,Yes,Evening,15.59,5,Books,Electronics,No,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01098,38,Male,Sharjah,Mobile,Paid Search,2,Yes,Evening,14.75,5,Beauty,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01099,34,Male,Dubai,Desktop,Direct,3,Yes,Evening,26.27,7,Sports,None,Yes,Digital Wallet,3.0,Yes,None,Yes,178.33
CUST01100,27,Male,Dubai,Desktop,Email,5,Yes,Evening,17.2,3,Home & Kitchen,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01101,39,Male,London,Desktop,Paid Search,6,Yes,Night,20.715,8,Beauty,None,No,Cash on Delivery,4.0,Yes,Checkout,No,
CUST01102,49,Male,Abu Dhabi,Mobile,Social Media,1,No,Night,14.83,2,Books,Electronics,No,Credit/Debit Card,,No,Product Page,No,
CUST01103,30,Male,Cairo,Desktop,Paid Search,2,Yes,Evening,19.93,6,Sports,Apparel,No,Cash on Delivery,2.0,Yes,None,Yes,178.62
CUST01104,46,Male,Abu Dhabi,Desktop,Email,4,Yes,Evening,25.24,5,Books,Electronics,No,Credit/Debit Card,2.0,Yes,None,Yes,45.54
CUST01105,35,Male,Sharjah,Desktop,Organic,2,Yes,Night,13.27,1,Apparel,None,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01106,41,Female,Dubai,Mobile,Paid Search,3,Yes,Night,21.12,4,Books,None,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01107,49,Female,Sharjah,Desktop,Paid Search,2,Yes,Evening,12.85,3,Beauty,None,No,Digital Wallet,,No,Product Page,No,
CUST01108,19,Male,Riyadh,Mobile,Paid Search,2,Yes,Afternoon,21.93,7,Books,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01109,47,Male,Dubai,Desktop,Social Media,2,Yes,Night,39.61,12,Electronics,None,No,BNPL,2.0,Yes,None,Yes,448.93
CUST01110,61,Female,Riyadh,Desktop,Email,4,Yes,Morning,17.2,4,Beauty,None,No,Cash on Delivery,,No,Product Page,No,
CUST01111,56,Female,Dubai,Mobile,Paid Search,3,Yes,Afternoon,23.32,4,Sports,Apparel,Yes,Credit/Debit Card,3.0,Yes,None,Yes,146.84
CUST01112,27,Male,Doha,Desktop,Paid Search,2,Yes,Morning,13.06,2,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01113,41,Female,Kuwait City,Mobile,Social Media,1,No,Night,11.78,5,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01114,64,Other,Abu Dhabi,Desktop,Paid Search,2,Yes,Afternoon,15.37,5,Sports,Apparel,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01115,35,Male,Riyadh,Mobile,Social Media,1,No,Night,22.31,5,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01116,51,Male,Mumbai,Desktop,Organic,4,Yes,Evening,20.715,5,Apparel,Sports,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01117,40,Male,Cairo,Desktop,Organic,3,Yes,Morning,28.38,8,Home & Kitchen,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01118,36,Female,London,Mobile,Referral,1,No,Evening,3.27,1,Home & Kitchen,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01119,53,Male,Abu Dhabi,Mobile,Direct,2,Yes,Evening,4.51,1,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01120,50,Male,Kuwait City,Mobile,Organic,4,Yes,Night,32.9,8,Electronics,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01121,28,Male,Riyadh,Mobile,Email,3,Yes,Morning,28.55,4,Electronics,None,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01122,54,Female,Dubai,Mobile,Referral,2,Yes,Afternoon,7.24,4,Apparel,Sports,No,Digital Wallet,,No,Product Page,No,
CUST01123,19,Female,Muscat,Desktop,Paid Search,1,No,Evening,21.65,9,Apparel,Sports,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST01124,35,Female,Doha,Desktop,Paid Search,1,No,Morning,12.89,4,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01125,38,Female,Dubai,Desktop,Paid Search,3,Yes,Afternoon,34.5,8,Home & Kitchen,None,No,BNPL,3.0,Yes,None,Yes,302.83
CUST01126,35,Male,Dubai,Mobile,Organic,3,Yes,Afternoon,19.41,5,Sports,None,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01127,38,Female,Muscat,Desktop,Email,4,Yes,Evening,38.7,9,Electronics,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01128,31,Female,Dubai,Desktop,Social Media,2,Yes,Afternoon,14.34,3,Home & Kitchen,None,No,Digital Wallet,,No,Product Page,No,
CUST01129,37,Male,Dubai,Mobile,Organic,4,Yes,Evening,22.86,4,Apparel,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01130,18,Female,Abu Dhabi,Mobile,Social Media,2,Yes,Night,10.18,3,Sports,Electronics,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01131,41,Female,Dubai,Mobile,Paid Search,3,Yes,Evening,11.32,3,Beauty,None,No,Credit/Debit Card,2.0,Yes,None,Yes,94.37
CUST01132,39,Female,Cairo,Desktop,Social Media,1,No,Evening,7.13,1,Books,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01133,39,Male,Sharjah,Mobile,Paid Search,1,No,Evening,16.24,4,Electronics,None,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01134,37,Other,Riyadh,Desktop,Paid Search,3,Yes,Afternoon,54.15,11,Beauty,Grocery,No,BNPL,2.0,Yes,Cart,No,
CUST01135,64,Female,London,Mobile,Email,4,Yes,Morning,12.03,1,Home & Kitchen,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01136,50,Male,Sharjah,Tablet,Email,2,Yes,Morning,30.14,8,Sports,None,Yes,Digital Wallet,2.0,Yes,None,Yes,132.74
CUST01137,45,Male,Abu Dhabi,Mobile,Email,8,Yes,Afternoon,28.44,2,Home & Kitchen,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01138,24,Male,Kuwait City,Desktop,Organic,4,Yes,Evening,23.53,4,Home & Kitchen,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01139,56,Other,Sharjah,Mobile,Email,4,Yes,Night,16.6,6,Electronics,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01140,47,Female,Abu Dhabi,Mobile,Organic,2,Yes,Night,37.72,8,Beauty,None,No,Cash on Delivery,,No,Product Page,No,
CUST01141,29,Male,Doha,Desktop,Organic,4,Yes,Morning,41.19,10,Apparel,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01142,43,Male,Kuwait City,Tablet,Organic,4,Yes,Evening,22.65,5,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01143,29,Male,Kuwait City,Mobile,Social Media,1,No,Morning,8.04,2,Electronics,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01144,53,Female,Mumbai,Mobile,Social Media,1,No,Evening,29.12,8,Grocery,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01145,53,Male,Kuwait City,Mobile,Email,3,Yes,Morning,14.93,3,Apparel,Beauty,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01146,52,Other,Kuwait City,Mobile,Social Media,1,No,Night,37.96,7,Books,Electronics,Yes,Digital Wallet,,No,Product Page,No,
CUST01147,33,Female,Muscat,Mobile,Organic,5,Yes,Night,55.0,13,Grocery,None,Yes,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST01148,49,Female,Dubai,Desktop,Social Media,1,No,Morning,36.15,5,Grocery,None,No,Credit/Debit Card,2.0,Yes,None,Yes,58.97
CUST01149,25,Male,Abu Dhabi,Tablet,Paid Search,5,Yes,Evening,17.47,4,Books,Electronics,Yes,Cash on Delivery,,No,Product Page,No,
CUST01150,39,Male,Doha,Mobile,Referral,1,No,Evening,1.59,1,Books,None,No,Digital Wallet,2.0,Yes,None,Yes,42.92
CUST01151,38,Male,Riyadh,Mobile,Paid Search,1,Yes,Evening,11.67,3,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01152,34,Male,Dubai,Mobile,Social Media,5,Yes,Evening,51.95,11,Electronics,None,No,Digital Wallet,,No,Product Page,No,
CUST01153,27,Male,Abu Dhabi,Mobile,Paid Search,3,Yes,Evening,28.47,7,Beauty,None,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01154,39,Female,Abu Dhabi,Mobile,Email,4,Yes,Evening,26.97,8,Home & Kitchen,None,No,Digital Wallet,3.0,Yes,Cart,No,
CUST01155,29,Male,Riyadh,Mobile,Organic,2,Yes,Evening,13.07,4,Electronics,Sports,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01156,34,Male,Muscat,Mobile,Organic,4,Yes,Evening,37.23,8,Beauty,None,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST01157,45,Male,London,Mobile,Email,4,Yes,Evening,12.97,5,Home & Kitchen,None,Yes,Digital Wallet,13.0,Yes,None,Yes,403.45
CUST01158,38,Male,Kuwait City,Mobile,Social Media,1,No,Night,10.63,4,Books,Grocery,Yes,Digital Wallet,14.0,Yes,None,Yes,101.87
CUST01159,35,Other,Muscat,Mobile,Paid Search,2,Yes,Afternoon,51.19,12,Home & Kitchen,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01160,30,Male,Sharjah,Mobile,Paid Search,3,Yes,Morning,8.32,4,Home & Kitchen,None,No,Digital Wallet,3.0,Yes,None,Yes,203.52
CUST01161,43,Male,Abu Dhabi,Desktop,Email,2,Yes,Evening,35.39,5,Apparel,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01162,44,Female,Abu Dhabi,Desktop,Organic,2,Yes,Night,13.94,4,Home & Kitchen,None,Yes,BNPL,,No,Product Page,No,
CUST01163,32,Male,Riyadh,Desktop,Paid Search,3,Yes,Morning,11.31,4,Grocery,None,No,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01164,35,Male,Dubai,Mobile,Paid Search,3,Yes,Afternoon,17.62,2,Electronics,None,No,Credit/Debit Card,2.0,Yes,None,Yes,307.02
CUST01165,40,Male,Riyadh,Mobile,Paid Search,2,Yes,Morning,18.77,5,Apparel,None,No,Digital Wallet,9.0,Yes,Checkout,No,
CUST01166,28,Male,Doha,Mobile,Organic,5,Yes,Evening,66.4,16,Beauty,None,Yes,BNPL,,No,Product Page,No,
CUST01167,50,Male,Sharjah,Mobile,Paid Search,4,Yes,Night,10.15,3,Apparel,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01168,41,Male,London,Desktop,Paid Search,1,No,Evening,24.79,7,Apparel,None,No,Cash on Delivery,2.0,Yes,None,Yes,122.15
CUST01169,28,Female,Riyadh,Mobile,Social Media,3,Yes,Evening,23.04,7,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01170,30,Male,Dubai,Mobile,Organic,4,Yes,Night,17.14,6,Electronics,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01171,19,Female,Sharjah,Mobile,Organic,2,Yes,Morning,34.28,10,Apparel,None,Yes,BNPL,,No,Product Page,No,
CUST01172,29,Female,Doha,Mobile,Social Media,1,No,Night,20.79,7,Books,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01173,23,Female,Abu Dhabi,Tablet,Organic,3,Yes,Afternoon,16.01,3,Home & Kitchen,None,Yes,BNPL,,No,Product Page,No,
CUST01174,32,Male,Dubai,Mobile,Social Media,2,Yes,Evening,15.74,4,Apparel,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01175,32,Male,Riyadh,Mobile,Referral,1,No,Evening,5.65,1,Apparel,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01176,24,Female,London,Mobile,Paid Search,3,Yes,Evening,8.94,4,Electronics,None,No,Digital Wallet,,No,Product Page,No,
CUST01177,36,Female,Sharjah,Tablet,Organic,2,Yes,Night,20.67,7,Books,None,No,BNPL,2.0,Yes,Cart,No,
CUST01178,54,Female,Cairo,Mobile,Social Media,1,No,Night,106.9635397650856,21,Apparel,None,Yes,Cash on Delivery,1.0,Yes,Checkout,No,
CUST01179,60,Male,Muscat,Desktop,Paid Search,1,No,Night,13.6,4,Toys,None,No,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01180,23,Female,Dubai,Mobile,Email,2,Yes,Morning,14.59,4,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01181,42,Male,Doha,Desktop,Paid Search,1,No,Afternoon,13.43,6,Sports,None,Yes,BNPL,,No,Product Page,No,
CUST01182,43,Male,Sharjah,Mobile,Social Media,2,Yes,Evening,24.99,3,Apparel,None,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01183,38,Male,Dubai,Mobile,Social Media,3,Yes,Night,6.98,3,Electronics,None,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01184,34,Male,Doha,Desktop,Paid Search,1,No,Evening,30.09,8,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01185,44,Male,Kuwait City,Tablet,Social Media,2,Yes,Night,21.38,4,Home & Kitchen,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01186,46,Female,Dubai,Mobile,Social Media,1,No,Night,4.12,3,Apparel,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01187,57,Female,Cairo,Desktop,Email,6,Yes,Afternoon,21.94,3,Apparel,Sports,Yes,Cash on Delivery,3.0,Yes,Cart,No,
CUST01188,40,Female,Kuwait City,Mobile,Email,2,Yes,Evening,30.48,9,Sports,None,Yes,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST01189,22,Male,London,Desktop,Paid Search,1,No,Night,7.99,1,Apparel,Toys,Yes,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01190,35,Female,Abu Dhabi,Mobile,Organic,5,Yes,Night,15.98,3,Apparel,None,No,Credit/Debit Card,3.0,Yes,None,Yes,136.34
CUST01191,41,Male,London,Mobile,Direct,5,Yes,Evening,5.01,2,Sports,Electronics,No,Credit/Debit Card,1.0,Yes,None,Yes,169.64
CUST01192,33,Male,Dubai,Desktop,Paid Search,2,Yes,Night,138.06080187664537,51,Home & Kitchen,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01193,45,Male,Dubai,Desktop,Social Media,2,Yes,Morning,35.53,5,Sports,Electronics,No,Digital Wallet,,No,Product Page,No,
CUST01194,26,Male,Kuwait City,Mobile,Email,3,Yes,Evening,32.31,9,Apparel,Sports,Yes,BNPL,2.0,Yes,None,Yes,102.73
CUST01195,59,Male,Doha,Desktop,Organic,2,Yes,Afternoon,18.65,6,Apparel,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01196,34,Male,Riyadh,Mobile,Paid Search,3,Yes,Morning,29.89,10,Electronics,None,No,Cash on Delivery,1.0,Yes,Cart,No,
CUST01197,27,Female,Dubai,Desktop,Social Media,2,Yes,Night,27.43,8,Books,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01198,29,Female,Dubai,Desktop,Social Media,1,No,Evening,39.15,8,Books,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01199,53,Male,Riyadh,Mobile,Referral,2,Yes,Afternoon,15.18,2,Toys,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01200,37,Other,Abu Dhabi,Desktop,Paid Search,1,No,Afternoon,24.23,5,Apparel,None,No,BNPL,1.0,Yes,Cart,No,
CUST01201,42,Female,Riyadh,Mobile,Referral,2,Yes,Night,62.93,17,Sports,Books,No,BNPL,,No,Product Page,No,
CUST01202,56,Male,Abu Dhabi,Mobile,Social Media,1,No,Night,9.51,3,Apparel,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01203,28,Female,Mumbai,Mobile,Paid Search,1,No,Morning,11.57,3,Apparel,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01204,53,Male,Riyadh,Mobile,Social Media,2,Yes,Night,12.56,6,Sports,None,No,BNPL,,No,Product Page,No,
CUST01205,47,Female,Kuwait City,Desktop,Organic,3,Yes,Afternoon,23.01,4,Electronics,None,No,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01206,23,Female,London,Mobile,Paid Search,2,Yes,Evening,20.78,6,Electronics,Home & Kitchen,Yes,Cash on Delivery,2.0,Yes,Cart,No,
CUST01207,46,Other,Riyadh,Mobile,Social Media,2,Yes,Night,15.5,5,Apparel,Toys,No,Credit/Debit Card,,No,Product Page,No,
CUST01208,51,Female,Dubai,Desktop,Direct,3,Yes,Night,11.89,5,Sports,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01209,22,Female,Dubai,Mobile,Referral,3,Yes,Night,15.11,5,Apparel,Sports,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01210,37,Female,Doha,Mobile,Social Media,1,No,Afternoon,8.0,3,Apparel,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01211,38,Male,Dubai,Mobile,Paid Search,2,Yes,Evening,6.37,1,Toys,Apparel,Yes,Cash on Delivery,3.0,Yes,Checkout,No,
CUST01212,33,Male,Riyadh,Desktop,Email,4,Yes,Afternoon,43.98,9,Apparel,None,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01213,33,Male,Dubai,Mobile,Organic,2,Yes,Evening,16.07,5,Apparel,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01214,26,Male,Dubai,Mobile,Paid Search,1,No,Evening,16.56,7,Beauty,None,Yes,Digital Wallet,4.0,Yes,None,Yes,92.81
CUST01215,42,Male,Sharjah,Mobile,Direct,4,Yes,Afternoon,2.15,1,Sports,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01216,19,Female,Mumbai,Desktop,Paid Search,3,Yes,Evening,25.07,4,Electronics,None,No,Credit/Debit Card,2.0,Yes,None,Yes,379.81
CUST01217,38,Female,Riyadh,Mobile,Organic,6,Yes,Afternoon,17.65,2,Home & Kitchen,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01218,35,Other,London,Tablet,Social Media,1,No,Evening,3.51,1,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01219,36,Female,London,Desktop,Organic,3,Yes,Evening,17.77,6,Home & Kitchen,Toys,No,BNPL,2.0,Yes,None,Yes,251.41
CUST01220,45,Female,Dubai,Desktop,Paid Search,2,Yes,Afternoon,13.38,6,Apparel,Toys,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01221,36,Female,Abu Dhabi,Mobile,Organic,6,Yes,Night,28.84,4,Apparel,Toys,No,Digital Wallet,,No,Product Page,No,
CUST01222,41,Male,Kuwait City,Mobile,Referral,4,Yes,Morning,16.29,2,Home & Kitchen,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01223,70,Female,Muscat,Desktop,Social Media,1,No,Evening,6.26,1,Books,None,Yes,Cash on Delivery,2.0,Yes,None,Yes,37.07
CUST01224,32,Male,Sharjah,Mobile,Social Media,2,Yes,Evening,20.38,4,Beauty,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01225,37,Male,Mumbai,Mobile,Paid Search,1,No,Morning,2.32,1,Grocery,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01226,50,Male,Dubai,Mobile,Direct,3,Yes,Afternoon,8.13,2,Beauty,None,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01227,43,Female,Abu Dhabi,Tablet,Referral,2,Yes,Night,16.13,5,Electronics,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST01228,20,Female,Riyadh,Desktop,Email,4,Yes,Afternoon,16.65,1,Apparel,None,Yes,BNPL,3.0,Yes,None,Yes,158.06
CUST01229,43,Male,Sharjah,Mobile,Organic,4,Yes,Afternoon,38.4,8,Books,None,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01230,44,Male,Dubai,Desktop,Referral,1,No,Afternoon,17.15,6,Beauty,None,No,Digital Wallet,,No,Product Page,No,
CUST01231,22,Female,Abu Dhabi,Mobile,Paid Search,1,No,Night,20.1,7,Toys,None,No,Digital Wallet,,No,Product Page,No,
CUST01232,46,Female,Dubai,Desktop,Social Media,1,No,Evening,26.46,9,Electronics,None,No,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01233,39,Male,Riyadh,Mobile,Organic,25,Yes,Night,17.24,5,Apparel,Beauty,No,Digital Wallet,3.0,Yes,Payment Gateway,No,
CUST01234,70,Female,Cairo,Desktop,Social Media,3,Yes,Evening,20.715,2,Apparel,None,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01235,29,Female,Cairo,Mobile,Email,2,Yes,Afternoon,19.0,4,Apparel,None,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01236,42,Other,Doha,Mobile,Organic,2,Yes,Morning,30.56,11,Apparel,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01237,33,Male,Sharjah,Mobile,Paid Search,5,Yes,Night,16.24,3,Apparel,None,No,Digital Wallet,,No,Product Page,No,
CUST01238,53,Male,Sharjah,Mobile,Social Media,1,No,Night,19.55,8,Beauty,None,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01239,36,Male,Dubai,Desktop,Social Media,1,No,Evening,14.72,1,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01240,38,Male,Abu Dhabi,Mobile,Organic,3,Yes,Morning,10.86,4,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01241,25,Female,Dubai,Mobile,Social Media,1,No,Evening,3.76,3,Beauty,Apparel,Yes,Digital Wallet,2.0,Yes,Cart,No,
CUST01242,39,Male,Muscat,Mobile,Paid Search,1,No,Afternoon,42.52,10,Apparel,Toys,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01243,43,Female,Cairo,Mobile,Organic,6,Yes,Afternoon,11.78,4,Home & Kitchen,None,No,Digital Wallet,,No,Product Page,No,
CUST01244,46,Male,Sharjah,Mobile,Direct,4,Yes,Night,9.56,4,Apparel,None,No,BNPL,2.0,Yes,Payment Gateway,No,
CUST01245,54,Other,Doha,Mobile,Direct,4,Yes,Evening,26.62,7,Books,Grocery,No,Cash on Delivery,,No,Product Page,No,
CUST01246,41,Male,Dubai,Mobile,Referral,2,Yes,Afternoon,8.47,2,Home & Kitchen,None,No,BNPL,3.0,Yes,Payment Gateway,No,
CUST01247,24,Female,Riyadh,Mobile,Email,5,Yes,Night,14.06,3,Books,Electronics,Yes,Digital Wallet,,No,Product Page,No,
CUST01248,31,Female,Doha,Mobile,Paid Search,2,Yes,Night,11.74,1,Home & Kitchen,Beauty,No,Digital Wallet,14.0,Yes,Cart,No,
CUST01249,26,Other,Sharjah,Tablet,Direct,3,Yes,Evening,13.01,5,Apparel,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01250,59,Male,Dubai,Desktop,Social Media,1,No,Evening,8.6,5,Apparel,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01251,39,Male,Cairo,Mobile,Organic,2,Yes,Night,19.12,7,Home & Kitchen,None,Yes,BNPL,,No,Product Page,No,
CUST01252,34,Female,Kuwait City,Desktop,Organic,2,Yes,Evening,30.52,6,Home & Kitchen,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01253,42,Male,Cairo,Desktop,Email,4,Yes,Afternoon,24.17,3,Beauty,None,No,Cash on Delivery,2.0,Yes,Cart,No,
CUST01254,44,Male,Muscat,Mobile,Social Media,1,No,Night,7.19,3,Electronics,Books,No,Digital Wallet,,No,Product Page,No,
CUST01255,70,Male,Mumbai,Desktop,Paid Search,6,Yes,Afternoon,33.82,6,Beauty,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01256,43,Male,Dubai,Mobile,Organic,5,Yes,Night,56.18,13,Sports,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST01257,48,Female,Dubai,Desktop,Paid Search,1,No,Evening,31.66,4,Beauty,Grocery,No,Credit/Debit Card,,No,Product Page,No,
CUST01258,28,Male,Abu Dhabi,Mobile,Referral,1,No,Evening,4.96,4,Home & Kitchen,None,No,Credit/Debit Card,1.0,Yes,None,Yes,171.34
CUST01259,40,Male,Dubai,Mobile,Social Media,1,No,Morning,5.07,2,Toys,None,No,Cash on Delivery,,No,Product Page,No,
CUST01260,41,Male,Sharjah,Mobile,Organic,2,Yes,Afternoon,22.31,3,Apparel,None,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01261,49,Female,Riyadh,Tablet,Direct,7,Yes,Afternoon,15.18,4,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01262,49,Male,Riyadh,Desktop,Organic,4,Yes,Afternoon,20.715,5,Sports,None,No,BNPL,,No,Product Page,No,
CUST01263,32,Male,Dubai,Mobile,Social Media,1,No,Night,15.32,5,Electronics,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01264,25,Female,Cairo,Mobile,Social Media,2,Yes,Afternoon,15.62,5,Beauty,None,Yes,Digital Wallet,3.0,Yes,None,Yes,76.95
CUST01265,37,Other,Dubai,Mobile,Social Media,22,Yes,Afternoon,43.47,6,Electronics,None,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01266,70,Other,Abu Dhabi,Mobile,Direct,3,Yes,Evening,12.05,3,Electronics,None,Yes,Credit/Debit Card,2.0,Yes,None,Yes,302.93
CUST01267,39,Female,Doha,Mobile,Email,3,Yes,Evening,44.45,10,Electronics,Books,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01268,28,Male,Kuwait City,Mobile,Referral,1,No,Morning,38.26,8,Apparel,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01269,23,Female,Abu Dhabi,Desktop,Paid Search,1,No,Morning,12.4,3,Electronics,Books,No,BNPL,,No,Product Page,No,
CUST01270,29,Male,Dubai,Desktop,Paid Search,1,No,Night,20.03,7,Electronics,Home & Kitchen,No,BNPL,,No,Product Page,No,
